 Copper example                                                   Feff 8.50L
 POT  SCF  30  4.0000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
 Pot 1 Z=29 Rmt= 1.354 Rnm= 1.391
  4.200  2.8131E+00  3.8138E-01 -1.2357E+01  1.208E+00  5.6447E+00  4.4047E+00
  4.400  2.7168E+00  4.4558E-01 -1.2428E+01  1.187E+00  5.8311E+00  4.5846E+00
  4.600  2.6183E+00  5.0519E-01 -1.2501E+01  1.169E+00  6.0382E+00  4.7669E+00
  4.800  2.5179E+00  5.5829E-01 -1.2566E+01  1.153E+00  6.2630E+00  4.9512E+00
  5.000  2.4159E+00  6.0718E-01 -1.2631E+01  1.134E+00  6.5034E+00  5.1372E+00
  5.200  2.3128E+00  6.5112E-01 -1.2693E+01  1.118E+00  6.7577E+00  5.3249E+00
  5.400  2.2095E+00  6.8988E-01 -1.2750E+01  1.104E+00  7.0244E+00  5.5138E+00
  5.600  2.1070E+00  7.2372E-01 -1.2806E+01  1.089E+00  7.3027E+00  5.7040E+00
  5.800  2.0057E+00  7.5219E-01 -1.2859E+01  1.076E+00  7.5916E+00  5.8952E+00
  6.000  1.9060E+00  7.7514E-01 -1.2909E+01  1.064E+00  7.8904E+00  6.0873E+00
  6.500  1.6663E+00  8.0558E-01 -1.3024E+01  1.039E+00  8.6771E+00  6.5707E+00
  7.000  1.4380E+00  8.0359E-01 -1.3130E+01  1.021E+00  9.5151E+00  7.0579E+00
  7.500  1.2185E+00  7.8186E-01 -1.3226E+01  1.006E+00  1.0399E+01  7.5477E+00
  8.000  1.0019E+00  7.4793E-01 -1.3319E+01  9.929E-01  1.1326E+01  8.0396E+00
  8.500  7.9783E-01  7.0429E-01 -1.3411E+01  9.821E-01  1.2293E+01  8.5330E+00
  9.000  6.0575E-01  6.5321E-01 -1.3506E+01  9.733E-01  1.3297E+01  9.0276E+00
  9.500  4.2440E-01  5.9900E-01 -1.3603E+01  9.657E-01  1.4337E+01  9.5232E+00
 10.000  2.4896E-01  5.4709E-01 -1.3705E+01  9.575E-01  1.5411E+01  1.0020E+01
 11.000 -9.0411E-02  4.5554E-01 -1.3911E+01  9.419E-01  1.7657E+01  1.1014E+01
 12.000 -4.0308E-01  3.7642E-01 -1.4122E+01  9.326E-01  2.0024E+01  1.2010E+01
 13.000 -6.9324E-01  3.1445E-01 -1.4331E+01  9.275E-01  2.2508E+01  1.3007E+01
 14.000 -9.6090E-01  2.6478E-01 -1.4539E+01  9.247E-01  2.5100E+01  1.4004E+01
 15.000 -1.2086E+00  2.2619E-01 -1.4751E+01  9.241E-01  2.7797E+01  1.5003E+01
 16.000 -1.4398E+00  1.9517E-01 -1.4972E+01  9.241E-01  3.0593E+01  1.6001E+01
 17.000 -1.6539E+00  1.6721E-01 -1.5204E+01  9.250E-01  3.3485E+01  1.7000E+01
 18.000 -1.8549E+00  1.4224E-01 -1.5427E+01  9.262E-01  3.6469E+01  1.8000E+01
 19.000 -2.0424E+00  1.2037E-01 -1.5649E+01  9.276E-01  3.9541E+01  1.8999E+01
 20.000 -2.2185E+00  1.0062E-01 -1.5869E+01  9.292E-01  4.2699E+01  1.9998E+01
